filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000257.jpg,24866,{},1,0,"{""name"":""rect"",""x"":26,""y"":140,""width"":369,""height"":41}",{}
000258.jpg,22832,{},1,0,"{""name"":""rect"",""x"":31,""y"":132,""width"":347,""height"":39}",{}
000259.jpg,17168,{},1,0,"{""name"":""rect"",""x"":19,""y"":108,""width"":309,""height"":38}",{}
000260.jpg,22458,{},1,0,"{""name"":""rect"",""x"":54,""y"":168,""width"":406,""height"":40}",{}
000261.jpg,27011,{},1,0,"{""name"":""rect"",""x"":34,""y"":168,""width"":443,""height"":45}",{}
000263.jpg,31311,{},1,0,"{""name"":""rect"",""x"":22,""y"":169,""width"":444,""height"":44}",{}
000264.jpg,33404,{},1,0,"{""name"":""rect"",""x"":28,""y"":168,""width"":435,""height"":43}",{}
000265.jpg,31577,{},1,0,"{""name"":""rect"",""x"":19,""y"":165,""width"":440,""height"":47}",{}
000266.jpg,22069,{},1,0,"{""name"":""rect"",""x"":36,""y"":159,""width"":367,""height"":34}",{}
000267.jpg,103984,{},1,0,"{""name"":""rect"",""x"":35,""y"":164,""width"":427,""height"":45}",{}
000269.jpg,29599,{},1,0,"{""name"":""rect"",""x"":28,""y"":166,""width"":427,""height"":41}",{}
000270.jpg,30106,{},1,0,"{""name"":""rect"",""x"":37,""y"":167,""width"":425,""height"":49}",{}
000271.jpg,32663,{},1,0,"{""name"":""rect"",""x"":24,""y"":169,""width"":445,""height"":43}",{}
000272.jpg,26752,{},1,0,"{""name"":""rect"",""x"":20,""y"":116,""width"":303,""height"":32}",{}
000273.jpg,28377,{},1,0,"{""name"":""rect"",""x"":28,""y"":118,""width"":297,""height"":28}",{}
000274.jpg,26398,{},1,0,"{""name"":""rect"",""x"":20,""y"":91,""width"":243,""height"":26}",{}
000275.jpg,24589,{},1,0,"{""name"":""rect"",""x"":41,""y"":162,""width"":386,""height"":39}",{}
000276.jpg,32224,{},1,0,"{""name"":""rect"",""x"":41,""y"":162,""width"":415,""height"":49}",{}
000277.jpg,30701,{},1,0,"{""name"":""rect"",""x"":40,""y"":169,""width"":418,""height"":41}",{}
000278.jpg,29254,{},1,0,"{""name"":""rect"",""x"":26,""y"":133,""width"":357,""height"":31}",{}
000279.jpg,19095,{},1,0,"{""name"":""rect"",""x"":19,""y"":169,""width"":432,""height"":52}",{}
000280.jpg,97955,{},1,0,"{""name"":""rect"",""x"":20,""y"":127,""width"":324,""height"":36}",{}
000281.jpg,29223,{},1,0,"{""name"":""rect"",""x"":20,""y"":171,""width"":450,""height"":38}",{}
000282.jpg,29969,{},1,0,"{""name"":""rect"",""x"":33,""y"":171,""width"":427,""height"":45}",{}
000283.jpg,18182,{},1,0,"{""name"":""rect"",""x"":17,""y"":105,""width"":279,""height"":30}",{}
000284.jpg,24750,{},1,0,"{""name"":""rect"",""x"":42,""y"":165,""width"":405,""height"":43}",{}
000285.jpg,21094,{},1,0,"{""name"":""rect"",""x"":34,""y"":174,""width"":423,""height"":37}",{}
000286.jpg,23222,{},1,0,"{""name"":""rect"",""x"":52,""y"":178,""width"":392,""height"":44}",{}
000287.jpg,46458,{},1,0,"{""name"":""rect"",""x"":39,""y"":169,""width"":424,""height"":44}",{}
000288.jpg,81863,{},1,0,"{""name"":""rect"",""x"":23,""y"":125,""width"":330,""height"":41}",{}
000289.jpg,73961,{},1,0,"{""name"":""rect"",""x"":20,""y"":142,""width"":369,""height"":37}",{}
000290.jpg,16533,{},1,0,"{""name"":""rect"",""x"":19,""y"":109,""width"":279,""height"":27}",{}
000291.jpg,10056,{},1,0,"{""name"":""rect"",""x"":19,""y"":92,""width"":245,""height"":29}",{}
000292.jpg,24241,{},1,0,"{""name"":""rect"",""x"":42,""y"":167,""width"":412,""height"":48}",{}
000293.jpg,26187,{},1,0,"{""name"":""rect"",""x"":25,""y"":130,""width"":354,""height"":44}",{}
000294.jpg,21464,{},1,0,"{""name"":""rect"",""x"":30,""y"":172,""width"":428,""height"":36}",{}
000295.jpg,30839,{},1,0,"{""name"":""rect"",""x"":30,""y"":177,""width"":437,""height"":39}",{}
000296.jpg,23164,{},1,0,"{""name"":""rect"",""x"":30,""y"":134,""width"":351,""height"":45}",{}
000297.jpg,15182,{},1,0,"{""name"":""rect"",""x"":17,""y"":94,""width"":257,""height"":38}",{}
000298.jpg,25519,{},1,0,"{""name"":""rect"",""x"":31,""y"":158,""width"":427,""height"":58}",{}
000299.jpg,22464,{},1,0,"{""name"":""rect"",""x"":36,""y"":141,""width"":350,""height"":32}",{}
000300.jpg,20440,{},1,0,"{""name"":""rect"",""x"":70,""y"":165,""width"":334,""height"":48}",{}
000301.jpg,28065,{},1,0,"{""name"":""rect"",""x"":21,""y"":114,""width"":292,""height"":41}",{}
000302.jpg,15711,{},1,0,"{""name"":""rect"",""x"":26,""y"":112,""width"":296,""height"":42}",{}
000303.jpg,20816,{},1,0,"{""name"":""rect"",""x"":32,""y"":201,""width"":361,""height"":49}",{}
000304.jpg,32031,{},1,0,"{""name"":""rect"",""x"":54,""y"":163,""width"":389,""height"":42}",{}
000305.jpg,25333,{},1,0,"{""name"":""rect"",""x"":94,""y"":148,""width"":312,""height"":38}",{}
000306.jpg,23082,{},1,0,"{""name"":""rect"",""x"":43,""y"":160,""width"":425,""height"":45}",{}
000307.jpg,31483,{},1,0,"{""name"":""rect"",""x"":29,""y"":157,""width"":426,""height"":46}",{}
000308.jpg,27715,{},1,0,"{""name"":""rect"",""x"":20,""y"":107,""width"":280,""height"":30}",{}
000309.jpg,101980,{},1,0,"{""name"":""rect"",""x"":20,""y"":100,""width"":269,""height"":38}",{}
000310.jpg,33670,{},1,0,"{""name"":""rect"",""x"":34,""y"":167,""width"":426,""height"":44}",{}
000311.jpg,41574,{},1,0,"{""name"":""rect"",""x"":38,""y"":164,""width"":432,""height"":54}",{}
000312.jpg,32178,{},1,0,"{""name"":""rect"",""x"":37,""y"":159,""width"":418,""height"":53}",{}
000313.jpg,38476,{},1,0,"{""name"":""rect"",""x"":41,""y"":182,""width"":423,""height"":35}",{}
000314.jpg,17705,{},1,0,"{""name"":""rect"",""x"":22,""y"":115,""width"":315,""height"":34}",{}
000315.jpg,20421,{},1,0,"{""name"":""rect"",""x"":29,""y"":159,""width"":429,""height"":60}",{}
000316.jpg,19100,{},1,0,"{""name"":""rect"",""x"":24,""y"":104,""width"":278,""height"":37}",{}
000317.jpg,79922,{},1,0,"{""name"":""rect"",""x"":44,""y"":163,""width"":411,""height"":53}",{}
000318.jpg,31092,{},1,0,"{""name"":""rect"",""x"":27,""y"":172,""width"":437,""height"":38}",{}
000319.jpg,28932,{},1,0,"{""name"":""rect"",""x"":21,""y"":161,""width"":417,""height"":44}",{}
000320.jpg,45443,{},1,0,"{""name"":""rect"",""x"":34,""y"":168,""width"":428,""height"":44}",{}
000321.jpg,47916,{},1,0,"{""name"":""rect"",""x"":43,""y"":167,""width"":424,""height"":48}",{}
000322.jpg,20478,{},1,0,"{""name"":""rect"",""x"":27,""y"":119,""width"":325,""height"":34}",{}
000323.jpg,26736,{},1,0,"{""name"":""rect"",""x"":38,""y"":140,""width"":346,""height"":36}",{}
000324.jpg,32604,{},1,0,"{""name"":""rect"",""x"":30,""y"":163,""width"":418,""height"":52}",{}
000325.jpg,25984,{},1,0,"{""name"":""rect"",""x"":34,""y"":131,""width"":335,""height"":43}",{}
000326.jpg,26476,{},1,0,"{""name"":""rect"",""x"":38,""y"":169,""width"":416,""height"":45}",{}
000327.jpg,29447,{},1,0,"{""name"":""rect"",""x"":40,""y"":164,""width"":412,""height"":46}",{}
000328.jpg,22027,{},1,0,"{""name"":""rect"",""x"":33,""y"":123,""width"":322,""height"":30}",{}
000329.jpg,18824,{},1,0,"{""name"":""rect"",""x"":32,""y"":128,""width"":329,""height"":38}",{}
000330.jpg,27110,{},1,0,"{""name"":""rect"",""x"":40,""y"":150,""width"":416,""height"":52}",{}
000331.jpg,30041,{},1,0,"{""name"":""rect"",""x"":38,""y"":168,""width"":332,""height"":47}",{}
000332.jpg,288079,{},1,0,"{""name"":""rect"",""x"":57,""y"":238,""width"":609,""height"":74}",{}
000333.jpg,106390,{},1,0,"{""name"":""rect"",""x"":36,""y"":159,""width"":383,""height"":35}",{}
000334.jpg,65852,{},1,0,"{""name"":""rect"",""x"":35,""y"":133,""width"":342,""height"":34}",{}
000335.jpg,22548,{},1,0,"{""name"":""rect"",""x"":29,""y"":141,""width"":400,""height"":40}",{}
000336.jpg,23169,{},1,0,"{""name"":""rect"",""x"":46,""y"":128,""width"":318,""height"":37}",{}
000337.jpg,28553,{},1,0,"{""name"":""rect"",""x"":24,""y"":163,""width"":428,""height"":51}",{}
000338.jpg,30411,{},1,0,"{""name"":""rect"",""x"":46,""y"":173,""width"":401,""height"":38}",{}
000339.jpg,36999,{},1,0,"{""name"":""rect"",""x"":49,""y"":169,""width"":388,""height"":46}",{}
000340.jpg,29511,{},1,0,"{""name"":""rect"",""x"":42,""y"":171,""width"":423,""height"":40}",{}
000341.jpg,33171,{},1,0,"{""name"":""rect"",""x"":36,""y"":170,""width"":422,""height"":42}",{}
000342.jpg,51122,{},1,0,"{""name"":""rect"",""x"":43,""y"":178,""width"":419,""height"":40}",{}
000343.jpg,23977,{},1,0,"{""name"":""rect"",""x"":44,""y"":166,""width"":410,""height"":44}",{}
000344.jpg,17434,{},1,0,"{""name"":""rect"",""x"":10,""y"":112,""width"":319,""height"":34}",{}
000345.jpg,22594,{},1,0,"{""name"":""rect"",""x"":30,""y"":116,""width"":302,""height"":32}",{}
000346.jpg,11687,{},1,0,"{""name"":""rect"",""x"":19,""y"":87,""width"":228,""height"":26}",{}
000347.jpg,50337,{},1,0,"{""name"":""rect"",""x"":39,""y"":170,""width"":412,""height"":36}",{}
000348.jpg,34776,{},1,0,"{""name"":""rect"",""x"":28,""y"":167,""width"":443,""height"":44}",{}
000349.jpg,26028,{},1,0,"{""name"":""rect"",""x"":43,""y"":163,""width"":414,""height"":45}",{}
000350.jpg,33238,{},1,0,"{""name"":""rect"",""x"":34,""y"":168,""width"":424,""height"":40}",{}
000351.jpg,32277,{},1,0,"{""name"":""rect"",""x"":41,""y"":164,""width"":422,""height"":47}",{}
000352.jpg,20956,{},1,0,"{""name"":""rect"",""x"":30,""y"":156,""width"":386,""height"":36}",{}
000353.jpg,17975,{},1,0,"{""name"":""rect"",""x"":29,""y"":129,""width"":336,""height"":35}",{}
000354.jpg,28409,{},1,0,"{""name"":""rect"",""x"":41,""y"":168,""width"":428,""height"":43}",{}
000355.jpg,21209,{},1,0,"{""name"":""rect"",""x"":25,""y"":123,""width"":305,""height"":30}",{}
000356.jpg,218932,{},1,0,"{""name"":""rect"",""x"":45,""y"":213,""width"":542,""height"":60}",{}
000357.jpg,28362,{},1,0,"{""name"":""rect"",""x"":26,""y"":157,""width"":444,""height"":54}",{}
000358.jpg,27564,{},1,0,"{""name"":""rect"",""x"":33,""y"":163,""width"":457,""height"":46}",{}
000359.jpg,27060,{},1,0,"{""name"":""rect"",""x"":23,""y"":170,""width"":454,""height"":40}",{}
000360.jpg,23733,{},1,0,"{""name"":""rect"",""x"":53,""y"":172,""width"":405,""height"":51}",{}
000361.jpg,89799,{},1,0,"{""name"":""rect"",""x"":22,""y"":110,""width"":263,""height"":26}",{}
000362.jpg,35978,{},1,0,"{""name"":""rect"",""x"":39,""y"":175,""width"":410,""height"":37}",{}
000363.jpg,19883,{},1,0,"{""name"":""rect"",""x"":19,""y"":119,""width"":315,""height"":34}",{}
000364.jpg,24504,{},1,0,"{""name"":""rect"",""x"":37,""y"":169,""width"":417,""height"":41}",{}
000365.jpg,22271,{},2,0,"{""name"":""rect"",""x"":10,""y"":160,""width"":330,""height"":37}",{}
000367.jpg,16601,{},1,0,"{""name"":""rect"",""x"":34,""y"":121,""width"":296,""height"":33}",{}
000368.jpg,19088,{},1,0,"{""name"":""rect"",""x"":30,""y"":124,""width"":315,""height"":39}",{}
000369.jpg,30301,{},1,0,"{""name"":""rect"",""x"":50,""y"":168,""width"":398,""height"":41}",{}
000370.jpg,26497,{},1,0,"{""name"":""rect"",""x"":41,""y"":172,""width"":426,""height"":42}",{}
000371.jpg,29533,{},1,0,"{""name"":""rect"",""x"":47,""y"":197,""width"":390,""height"":44}",{}
000372.jpg,35501,{},1,0,"{""name"":""rect"",""x"":37,""y"":171,""width"":424,""height"":47}",{}
000373.jpg,24021,{},1,0,"{""name"":""rect"",""x"":31,""y"":132,""width"":332,""height"":38}",{}
000374.jpg,20610,{},1,0,"{""name"":""rect"",""x"":30,""y"":102,""width"":271,""height"":45}",{}
000375.jpg,71523,{},1,0,"{""name"":""rect"",""x"":23,""y"":120,""width"":324,""height"":46}",{}
000376.jpg,18144,{},1,0,"{""name"":""rect"",""x"":84,""y"":157,""width"":330,""height"":32}",{}
000377.jpg,19012,{},1,0,"{""name"":""rect"",""x"":27,""y"":160,""width"":410,""height"":40}",{}
000378.jpg,30824,{},1,0,"{""name"":""rect"",""x"":35,""y"":208,""width"":421,""height"":44}",{}
000379.jpg,25200,{},1,0,"{""name"":""rect"",""x"":44,""y"":164,""width"":425,""height"":45}",{}
000380.jpg,30953,{},1,0,"{""name"":""rect"",""x"":30,""y"":163,""width"":430,""height"":56}",{}
000381.jpg,22898,{},1,0,"{""name"":""rect"",""x"":46,""y"":173,""width"":412,""height"":41}",{}
000382.jpg,25447,{},1,0,"{""name"":""rect"",""x"":34,""y"":164,""width"":413,""height"":45}",{}
000383.jpg,23324,{},1,0,"{""name"":""rect"",""x"":18,""y"":107,""width"":295,""height"":38}",{}
000384.jpg,151885,{},1,0,"{""name"":""rect"",""x"":37,""y"":204,""width"":552,""height"":61}",{}
000385.jpg,22140,{},1,0,"{""name"":""rect"",""x"":21,""y"":130,""width"":339,""height"":34}",{}
000386.jpg,36945,{},1,0,"{""name"":""rect"",""x"":33,""y"":186,""width"":437,""height"":34}",{}
000387.jpg,15736,{},1,0,"{""name"":""rect"",""x"":23,""y"":116,""width"":304,""height"":32}",{}
000388.jpg,14325,{},1,0,"{""name"":""rect"",""x"":40,""y"":102,""width"":309,""height"":62}",{}
000389.jpg,126649,{},1,0,"{""name"":""rect"",""x"":85,""y"":211,""width"":371,""height"":44}",{}
000390.jpg,12775,{},1,0,"{""name"":""rect"",""x"":21,""y"":115,""width"":296,""height"":38}",{}
000391.jpg,372297,{},1,0,"{""name"":""rect"",""x"":373,""y"":731,""width"":1704,""height"":173}",{}
000392.jpg,56493,{},1,0,"{""name"":""rect"",""x"":14,""y"":177,""width"":453,""height"":45}",{}
000393.jpg,26119,{},1,0,"{""name"":""rect"",""x"":56,""y"":184,""width"":398,""height"":48}",{}
000394.jpg,105235,{},1,0,"{""name"":""rect"",""x"":25,""y"":135,""width"":350,""height"":34}",{}
000395.jpg,44324,{},1,0,"{""name"":""rect"",""x"":55,""y"":223,""width"":527,""height"":68}",{}
000396.jpg,44924,{},1,0,"{""name"":""rect"",""x"":33,""y"":180,""width"":446,""height"":37}",{}
000397.jpg,245870,{},1,0,"{""name"":""rect"",""x"":30,""y"":142,""width"":371,""height"":41}",{}
000398.jpg,37398,{},1,0,"{""name"":""rect"",""x"":44,""y"":223,""width"":477,""height"":51}",{}
000399.jpg,107591,{},1,0,"{""name"":""rect"",""x"":98,""y"":293,""width"":795,""height"":91}",{}
000400.jpg,30453,{},1,0,"{""name"":""rect"",""x"":36,""y"":170,""width"":433,""height"":41}",{}
000402.jpg,22146,{},1,0,"{""name"":""rect"",""x"":35,""y"":163,""width"":369,""height"":41}",{}
000403.jpg,16521,{},1,0,"{""name"":""rect"",""x"":22,""y"":152,""width"":414,""height"":49}",{}
000404.jpg,45582,{},1,0,"{""name"":""rect"",""x"":112,""y"":218,""width"":544,""height"":68}",{}
000405.jpg,195549,{},1,0,"{""name"":""rect"",""x"":134,""y"":330,""width"":758,""height"":92}",{}
000407.jpg,31783,{},1,0,"{""name"":""rect"",""x"":40,""y"":169,""width"":300,""height"":37}",{}
000408.jpg,48569,{},1,0,"{""name"":""rect"",""x"":32,""y"":150,""width"":550,""height"":112}",{}
000409.jpg,38654,{},1,0,"{""name"":""rect"",""x"":56,""y"":225,""width"":557,""height"":47}",{}
000410.jpg,21302,{},1,0,"{""name"":""rect"",""x"":35,""y"":164,""width"":423,""height"":49}",{}
000411.jpg,25877,{},1,0,"{""name"":""rect"",""x"":56,""y"":133,""width"":380,""height"":45}",{}
000412.jpg,32036,{},1,0,"{""name"":""rect"",""x"":47,""y"":209,""width"":422,""height"":45}",{}
000413.jpg,105794,{},1,0,"{""name"":""rect"",""x"":25,""y"":196,""width"":517,""height"":64}",{}
000414.jpg,77642,{},1,0,"{""name"":""rect"",""x"":51,""y"":155,""width"":397,""height"":35}",{}
000415.jpg,15230,{},1,0,"{""name"":""rect"",""x"":40,""y"":106,""width"":255,""height"":36}",{}
000416.jpg,56993,{},1,0,"{""name"":""rect"",""x"":77,""y"":145,""width"":310,""height"":34}",{}
000417.jpg,31413,{},1,0,"{""name"":""rect"",""x"":40,""y"":174,""width"":446,""height"":48}",{}
000418.jpg,15057,{},1,0,"{""name"":""rect"",""x"":18,""y"":114,""width"":309,""height"":35}",{}
000419.jpg,14020,{},1,0,"{""name"":""rect"",""x"":21,""y"":116,""width"":304,""height"":37}",{}
000420.jpg,35639,{},1,0,"{""name"":""rect"",""x"":55,""y"":144,""width"":351,""height"":46}",{}
000421.jpg,255044,{},1,0,"{""name"":""rect"",""x"":51,""y"":185,""width"":478,""height"":62}",{}
000422.jpg,31446,{},1,0,"{""name"":""rect"",""x"":43,""y"":177,""width"":418,""height"":38}",{}
000423.jpg,404278,{},1,0,"{""name"":""rect"",""x"":386,""y"":674,""width"":1383,""height"":199}",{}
000424.jpg,31645,{},1,0,"{""name"":""rect"",""x"":209,""y"":142,""width"":398,""height"":49}",{}
000425.jpg,203714,{},1,0,"{""name"":""rect"",""x"":100,""y"":358,""width"":873,""height"":82}",{}
000426.jpg,28168,{},1,0,"{""name"":""rect"",""x"":42,""y"":172,""width"":420,""height"":45}",{}
000427.jpg,27701,{},1,0,"{""name"":""rect"",""x"":27,""y"":173,""width"":428,""height"":46}",{}
000428.jpg,29669,{},1,0,"{""name"":""rect"",""x"":37,""y"":150,""width"":370,""height"":45}",{}
000429.jpg,29669,{},1,0,"{""name"":""rect"",""x"":34,""y"":144,""width"":357,""height"":46}",{}
000430.jpg,524992,{},1,0,"{""name"":""rect"",""x"":94,""y"":342,""width"":821,""height"":110}",{}
000431.jpg,21302,{},1,0,"{""name"":""rect"",""x"":29,""y"":167,""width"":441,""height"":46}",{}
000432.jpg,16350,{},1,0,"{""name"":""rect"",""x"":62,""y"":223,""width"":381,""height"":56}",{}
000433.jpg,20236,{},1,0,"{""name"":""rect"",""x"":19,""y"":136,""width"":342,""height"":41}",{}
000434.jpg,360382,{},1,0,"{""name"":""rect"",""x"":297,""y"":699,""width"":1712,""height"":201}",{}
000435.jpg,92039,{},1,0,"{""name"":""rect"",""x"":45,""y"":215,""width"":536,""height"":50}",{}
000438.jpg,15373,{},1,0,"{""name"":""rect"",""x"":20,""y"":101,""width"":252,""height"":30}",{}
000439.jpg,33485,{},1,0,"{""name"":""rect"",""x"":37,""y"":125,""width"":324,""height"":47}",{}
000440.jpg,47751,{},1,0,"{""name"":""rect"",""x"":33,""y"":162,""width"":408,""height"":44}",{}
000441.jpg,47751,{},1,0,"{""name"":""rect"",""x"":49,""y"":159,""width"":403,""height"":49}",{}
000442.jpg,92264,{},1,0,"{""name"":""rect"",""x"":100,""y"":482,""width"":676,""height"":68}",{}
000443.jpg,17995,{},1,0,"{""name"":""rect"",""x"":31,""y"":127,""width"":266,""height"":28}",{}
000444.jpg,56364,{},1,0,"{""name"":""rect"",""x"":45,""y"":152,""width"":415,""height"":51}",{}
000445.jpg,29000,{},1,0,"{""name"":""rect"",""x"":32,""y"":141,""width"":341,""height"":42}",{}
000446.jpg,37968,{},1,0,"{""name"":""rect"",""x"":58,""y"":211,""width"":529,""height"":66}",{}
000447.jpg,202972,{},1,0,"{""name"":""rect"",""x"":45,""y"":171,""width"":421,""height"":31}",{}
000448.jpg,31212,{},1,0,"{""name"":""rect"",""x"":36,""y"":154,""width"":377,""height"":52}",{}
000449.jpg,29739,{},1,0,"{""name"":""rect"",""x"":54,""y"":169,""width"":400,""height"":47}",{}
000450.jpg,110494,{},1,0,"{""name"":""rect"",""x"":54,""y"":245,""width"":655,""height"":81}",{}
000451.jpg,27516,{},1,0,"{""name"":""rect"",""x"":47,""y"":124,""width"":313,""height"":42}",{}
000452.jpg,360382,{},1,0,"{""name"":""rect"",""x"":309,""y"":710,""width"":1685,""height"":183}",{}
000453.jpg,17875,{},1,0,"{""name"":""rect"",""x"":21,""y"":121,""width"":271,""height"":36}",{}
000454.jpg,185838,{},1,0,"{""name"":""rect"",""x"":254,""y"":288,""width"":648,""height"":63}",{}
000455.jpg,181220,{},1,0,"{""name"":""rect"",""x"":62,""y"":309,""width"":744,""height"":72}",{}
000456.jpg,91466,{},1,0,"{""name"":""rect"",""x"":32,""y"":247,""width"":499,""height"":69}",{}
000457.jpg,21342,{},1,0,"{""name"":""rect"",""x"":73,""y"":159,""width"":317,""height"":42}",{}
000458.jpg,21342,{},1,0,"{""name"":""rect"",""x"":72,""y"":160,""width"":322,""height"":40}",{}
000459.jpg,32769,{},1,0,"{""name"":""rect"",""x"":34,""y"":176,""width"":446,""height"":46}",{}
000460.jpg,297691,{},1,0,"{""name"":""rect"",""x"":54,""y"":194,""width"":470,""height"":62}",{}
000461.jpg,39420,{},1,0,"{""name"":""rect"",""x"":50,""y"":178,""width"":412,""height"":46}",{}
000462.jpg,132025,{},1,0,"{""name"":""rect"",""x"":60,""y"":167,""width"":365,""height"":44}",{}
000464.jpg,62472,{},1,0,"{""name"":""rect"",""x"":42,""y"":137,""width"":309,""height"":31}",{}
000465.jpg,49401,{},1,0,"{""name"":""rect"",""x"":34,""y"":226,""width"":541,""height"":60}",{}
000466.jpg,49921,{},1,0,"{""name"":""rect"",""x"":53,""y"":176,""width"":388,""height"":49}",{}
000467.jpg,50571,{},1,0,"{""name"":""rect"",""x"":41,""y"":214,""width"":559,""height"":64}",{}
000468.jpg,77822,{},1,0,"{""name"":""rect"",""x"":41,""y"":546,""width"":1058,""height"":128}",{}
000469.jpg,60056,{},1,0,"{""name"":""rect"",""x"":39,""y"":195,""width"":469,""height"":43}",{}
000470.jpg,73801,{},1,0,"{""name"":""rect"",""x"":46,""y"":155,""width"":378,""height"":40}",{}
000471.jpg,23964,{},1,0,"{""name"":""rect"",""x"":33,""y"":165,""width"":431,""height"":54}",{}
000472.jpg,32469,{},1,0,"{""name"":""rect"",""x"":33,""y"":121,""width"":279,""height"":46}",{}
000473.jpg,23964,{},1,0,"{""name"":""rect"",""x"":56,""y"":129,""width"":285,""height"":32}",{}
000475.jpg,56364,{},1,0,"{""name"":""rect"",""x"":56,""y"":151,""width"":392,""height"":49}",{}
000476.jpg,38228,{},1,0,"{""name"":""rect"",""x"":54,""y"":223,""width"":529,""height"":48}",{}
000477.jpg,49018,{},1,0,"{""name"":""rect"",""x"":34,""y"":132,""width"":308,""height"":31}",{}
000478.jpg,19165,{},1,0,"{""name"":""rect"",""x"":24,""y"":129,""width"":250,""height"":27}",{}
000479.jpg,97358,{},1,0,"{""name"":""rect"",""x"":32,""y"":114,""width"":299,""height"":39}",{}
